ticker,news_sentiment_7d,news_sentiment_30d,news_sentiment_trend,news_volume_7d,news_volume_ratio,news_positive_pct,news_negative_pct,filing_count_30d,filing_sentiment,has_8k_recent,filing_risk_sentiment,mgmt_outlook,fda_event_recent,fda_sentiment,clinical_trial_active,regulatory_risk,days_to_earnings,earnings_surprise_last,guidance_sentiment,event_risk_score,sentiment_confidence,composite_sentiment
PLTR,0.3021603190805763,0.3021603190805763,0.0,10,4.28,60.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,8.601216333622942,0,0.18456793618388473,0.8,0.1186579361786361
PM,0.18121787277050316,0.18121787277050316,0.0,10,4.28,50.0,30.0,3,0.00030388214758464264,1,0.0,0.00015194107379232132,0,0,0,0.3,90,7.0698904172448005,0,0.38875642544589933,0.8,0.07412225573981869
PNC,0.4775920412503183,0.39276329763233664,0.08482874361798165,6,2.568,50.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,4.640144317254726,0,0.32948159174993635,0.8,0.17411743091349347
PNR,-0.015092316921800375,-0.015092316921800375,0.0,10,4.28,30.0,30.0,3,0.004081985168159008,1,0.0,0.002040992584079504,0,0,0,0.3,90,4.4976830636665035,0,0.4219815366156399,0.3,0.002688809223317326
PNW,0.4416810355614871,0.4232065108604729,0.018474524701014183,4,1.712,50.0,10.0,1,0.0008508700132369995,0,0.0,0.00042543500661849974,0,0,0,0.3,90,50.0,0,0.2166637928877026,0.8,0.22984362345049159
PODD,-0.10963097866624594,-0.10963097866624594,0.0,10,4.28,20.0,50.0,1,0.002721323445439339,1,0.0,0.0013606617227196695,0,0,0,0.3,90,5.969139052020592,0,0.28307380426675083,0.3,-0.028600736921523387
POOL,0.30242946930229664,0.30242946930229664,0.0,10,4.28,40.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,6.181548171524043,0,0.36451410613954066,0.8,0.11512263651308989
PPG,0.24792983000063235,0.31072477605193854,-0.0627949460513062,9,3.852,40.0,10.0,5,0.0,1,0.0,0.0,0,0,0,0.3,90,3.653355989804588,0,0.49541403399987355,0.8,0.0922554744849282
PPL,0.4276806728448719,0.4490724939852953,-0.021391821140423428,4,1.712,60.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.2547867344235564,0,0.15946386543102564,0.8,0.14780605539406982
PRU,-0.3269028453570273,-0.3791889504529536,0.052286105095926294,9,3.852,20.0,60.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,-1.9176583881207527,0,0.35961943092859455,0.8,-0.11729248345714068
PSA,0.3717056331742141,0.2463811525143683,0.12532448065984583,9,3.852,40.0,10.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,2.1941266697812467,0,0.41065887336515716,0.8,0.13338816161564682
PSKY,0.11773641691543162,0.11773641691543162,0.0,10,4.28,30.0,20.0,4,0.0015194107379232133,0,0.0,0.0007597053689616067,0,0,0,0.3,90,-50.0,0,0.46145271661691367,0.8,-0.033336430858221966
PSX,0.44433298204094174,0.44433298204094174,0.0,10,4.28,60.0,20.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,50.0,0,0.33613340359181165,0.8,0.2305165437143296
PTC,-0.5130472037320336,-0.24914617505338457,-0.26390102867864906,3,1.4266666666666667,20.0,60.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,22.7621483375959,0,0.14239055925359329,0.8,-0.1454232987998179
PWR,0.327432694286108,0.327432694286108,0.0,10,4.28,40.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,4.686024746981177,0,0.23951346114277838,0.8,0.12163048012060955
PYPL,0.0004291539080440998,0.0004291539080440998,0.0,10,4.28,30.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-4.399191667962069,0,0.2449141692183912,0.8,-0.006448583634127668
QCOM,0.4741903022862971,0.4741903022862971,0.0,10,4.28,60.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,3.579553005370502,0,0.2701619395427406,0.8,0.17133593530825972
QQQ,-0.28615590203553437,-0.28615590203553437,0.0,10,4.28,20.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.1877688195928931,0.8,-0.10015456571243703
RCL,0.046837812568992374,0.046837812568992374,0.0,10,4.28,20.0,20.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,0.12623056925338136,0,0.23563243748620155,0.8,0.01722073276295515
REG,0.13341261570652327,0.4421258994843811,-0.3087132837778578,3,1.605,60.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,9.375753968892258,0,0.33831747685869534,0.8,0.06075804645062153
REGN,-0.06869437852874398,-0.06869437852874398,0.0,10,4.28,40.0,40.0,3,0.0007090583443641662,1,0.0,0.0003545291721820831,0,0,0,0.3,90,6.382620202812234,0,0.4112611242942512,0.3,-0.01425638467753279
RF,0.8248540032655001,0.2111224614083767,0.6137315418571234,2,0.856,40.0,20.0,1,0.004081985168159008,1,0.0,0.002040992584079504,0,0,0,0.3,90,4.356022352386725,0,0.1400291993469,0.8,0.29645753022195276
RJF,0.43678299654275177,0.43678299654275177,0.0,10,4.28,60.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,2.4534524641322366,0,0.21764340069144966,0.8,0.15655422748616146
RL,0.10959562920033931,0.10959562920033931,0.0,10,4.28,50.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,7.095692239350251,0,0.22308087415993216,0.8,0.049002008579144135
RMD,0.10695556178689003,0.30766291823238134,-0.20070735644549131,6,2.568,40.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,3.1521990507060926,0,0.223608887642622,0.8,0.04216274520147065
ROK,-0.015091065627833208,-0.012277540285140276,-0.002813525342692932,9,3.852,20.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,10.72993170983121,0,0.30198178687443333,0.8,0.010813024595005192
ROL,0.4017657867632806,0.4017657867632806,0.0,10,4.28,60.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,1.3171225937183315,0,0.28464684264734386,0.8,0.14259370925772571
ROP,0.5487179770134389,0.5487179770134389,0.0,10,4.28,70.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,3.489978920936464,0,0.2552564045973122,0.8,0.1972862603361083
ROST,0.027882589586079122,-0.0023454908281564713,0.030228080414235595,5,2.14,40.0,50.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,4.907026148076269,0,0.2994234820827842,0.8,0.017119445577242095
RSG,-0.2858255070168525,0.03294056234881282,-0.3187660693656653,4,1.712,30.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,7.941686956841732,0,0.1878348985966295,0.8,-0.08812639702063578
RTX,0.22731982711702586,0.22731982711702586,0.0,10,4.28,40.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,16.947537860122868,0,0.3195360345765948,0.8,0.10498324628114335
RVTY,-0.9389885142445564,-0.2505072881985042,-0.6884812260460522,1,0.47555555555555556,20.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,7.798252400096375,0,0.05720229715108871,0.8,-0.31694860138545017
SATS,-0.322499578508238,-0.15916452184319496,-0.16333505666504305,6,2.568,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.1805000842983524,0.8,-0.1878748524778833
SBAC,0.019519431283697486,0.018014895636588334,0.0015045356471091523,4,1.712,40.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-0.2808183850077314,0,0.3010961137432605,0.8,0.0064105733717825224
SBUX,0.5538470404222607,0.5538470404222607,0.0,10,4.28,80.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,14.510809820447058,0,0.31423059191554786,0.8,0.21561267887846183
SCHW,-0.38710177354514597,-0.38710177354514597,0.0,10,4.28,10.0,60.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,2.481044590004147,0,0.2875796452909708,0.8,-0.13176405385579487
SHOP,0.049805153347551825,0.049805153347551825,0.0,10,4.28,40.0,30.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,-5.710413106252586,0,0.2950389693304896,0.8,0.008866184012264256
SHW,0.1755327212624252,0.1755327212624252,0.0,10,4.28,50.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,3.5620953917071083,0,0.38989345574751494,0.8,0.06677959552940949
SJM,-0.12555482098832726,-0.12555482098832726,0.0,10,4.28,30.0,60.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.176170084892193,0,0.21988903580233454,0.8,-0.03617993221857625
SLB,0.3746512641198933,0.3746512641198933,0.0,10,4.28,60.0,20.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,1.1279657720731286,0,0.3500697471760213,0.8,0.13281989110007236
SMCI,-0.03260526629164815,-0.03260526629164815,0.0,10,4.28,30.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,41.42532128143638,0,0.29847894674167036,0.8,0.05072613872007772
SMH,0.5688123705072535,0.4229948440566659,0.14581752645058765,9,3.852,60.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.1312375258985493,0.8,0.19908432967753872
SNA,0.4966956396587193,0.4966956396587193,0.0,10,4.28,60.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-1.2371676757041297,0,0.2656608720682561,0.8,0.17198772236699555
SNPS,0.13971179444342852,0.13042453145608307,0.009287262987345446,9,3.852,30.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,5.982531155209594,0,0.2770576411113143,0.8,0.05787292478801437
SO,0.1018648146548205,0.1553387500345707,-0.053473935379750204,9,3.852,50.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.3700595366186035,0,0.22462703706903592,0.8,0.033597595824259266
SOLV,-0.04715163283981383,0.19117274014279245,-0.23832437298260628,4,1.712,30.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.000568474415307,0,0.23556967343203722,0.8,-0.009002218782311878
SOXX,-0.07776513220742345,-0.07776513220742345,0.0,10,4.28,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.22944697355851534,0.8,-0.027217796272598207
SPG,0.14428825937211515,0.14428825937211515,0.0,10,4.28,40.0,10.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,-47.1046403794601,0,0.21614234812557698,0.8,-0.0195179172790221
SPGI,0.5727191041223705,0.5727191041223705,0.0,10,4.28,60.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,3.1751798299789225,0,0.2504561791755259,0.8,0.20521445618779804
SPY,0.11250595897436141,0.11250595897436141,0.0,10,4.28,30.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.22249880820512774,0.8,0.039377085641026495
SRE,0.31242797430604696,0.31242797430604696,0.0,10,4.28,60.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,9.196382869817448,0,0.24251440513879063,0.8,0.12314436531184261
STE,0.024565186351537704,-0.08129642025700637,0.10586160660854407,1,0.6114285714285714,30.0,50.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,-0.09871668311946262,0,0.30008696272969243,0.8,0.008449740198359002
STLD,0.39374422952532767,0.47931715184822676,-0.08557292232289909,5,2.14,60.0,10.0,2,0.0021271750330924986,1,0.0,0.0010635875165462493,0,0,0,0.3,90,-0.19207639973433893,0,0.28625115409493446,0.8,0.1381605182441909
STT,0.28553462256160045,0.3504256134852767,-0.06489099092367623,9,3.852,50.0,10.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,7.461376338064409,0,0.4278930754876799,0.8,0.11112918240365677
STX,0.4531737448647618,0.4531737448647618,0.0,10,4.28,70.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,16.55508649240258,0,0.2743652510270476,0.8,0.18344344044127048
STZ,0.8441904727369547,0.5987650877796113,0.24542538495734334,4,1.712,70.0,0.0,2,0.0,0,0.0,0.0,0,0,0,0.3,90,10.79040205253797,0,0.19616190545260903,0.8,0.31165226853674105
SW,-0.6774338162504137,-0.5368919800035655,-0.14054183624684813,4,1.712,10.0,70.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,-42.9959595959596,0,0.10951323674991727,0.3,-0.3009576225716564
SWK,0.14867385672405362,0.14867385672405362,0.0,10,4.28,30.0,10.0,5,0.0,1,0.0,0.0,0,0,0,0.3,90,34.60308914089579,0,0.5152652286551893,0.8,0.10394048356476243
SWKS,0.30979434703476727,0.15743465069681406,0.1523596963379532,8,3.424,60.0,40.0,0,0.0014181166887283325,0,0.0,0.0007090583443641662,0,0,0,0.3,90,10.082561921441089,0,0.18304113059304655,0.8,0.12397729935094867
SYF,0.15910873546575507,0.1588843039236963,0.0002244315420587839,6,2.568,50.0,40.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,5.094538787755336,0,0.393178252906849,0.8,0.06332986559464727
SYK,0.20753601575270295,0.20753601575270295,0.0,10,4.28,40.0,10.0,1,0.004081985168159008,0,0.0,0.002040992584079504,0,0,0,0.3,90,1.697691667159596,0,0.2634927968494594,0.8,0.07640873856463312
SYY,0.30190885877236723,0.30190885877236723,0.0,10,4.28,50.0,20.0,4,0.0005317937582731247,1,0.0,0.0002658968791365623,0,0,0,0.3,90,-0.39418471580554154,0,0.42461822824552653,0.8,0.10523636162410215
T,0.218365647085011,0.218365647085011,0.0,10,4.28,30.0,10.0,3,-0.032094803452491764,1,0.0,-0.016047401726245882,0,0,0,0.3,90,3.423874584943651,0,0.3813268705829978,0.3,0.07193534732142179
TAP,0.10544104827567935,0.10544104827567935,0.0,10,4.28,40.0,30.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,4.9463559329384035,0,0.22391179034486414,0.8,0.04496205330582312
TDG,-0.04029932618141174,0.11191179929301143,-0.15221112547442317,4,1.712,30.0,20.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,2.346635494260888,0,0.4769401347637176,0.8,-0.010584810922102778
TDY,0.660994165783955,0.5951566237024963,0.06583754208145864,9,3.852,70.0,0.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,5.9672342003767245,0,0.292801166843209,0.8,0.24029880932494932
TEAM,-0.17464697072282434,-0.17464697072282434,0.0,10,4.28,20.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,6.629375518944192,0,0.21007060585543513,0.8,-0.05118237647457223
TECH,0.11703588161617517,-0.0490247025154531,0.16606058413162827,2,0.856,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.839584004417656,0,0.22159282367676497,0.8,0.04972193457228779
TEL,0.4000940741971135,0.4000940741971135,0.0,10,4.28,70.0,30.0,2,0.001595381274819374,1,0.0,0.000797690637409687,0,0,0,0.3,90,1.1298388590479709,0,0.2849811851605773,0.8,0.1422062986400075
TER,0.0722208647057414,0.0722208647057414,0.0,10,4.28,40.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,20.934407256064443,0,0.29055582705885175,0.8,0.056678913531106156
TFC,0.1713643771596253,0.1713643771596253,0.0,10,4.28,40.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,9.396013569120218,0,0.3307271245680749,0.8,0.07407155235954918
TGT,0.18143225768581034,0.18143225768581034,0.0,10,4.28,40.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,12.973946541098897,0,0.20871354846283796,0.8,0.08296221000168195
TJX,0.3756740510995899,0.09738044645637274,0.2782936046432172,7,2.996,30.0,30.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,14.109082505199904,0,0.22986518978008202,0.8,0.15264954164265632
TKO,0.6317948149517179,0.41003923313692214,0.2217555818147957,4,1.712,60.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.11864103700965643,0.8,0.14612818523310123
TMO,0.3258487034589052,0.3258487034589052,0.0,10,4.28,50.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,3.794608785908372,0,0.23983025930821894,0.8,0.11973895938947937
TMUS,0.4628754223231226,0.4628754223231226,0.0,10,4.28,70.0,10.0,4,0.0026233006800924024,1,0.0,0.0013116503400462012,0,0,0,0.3,90,15.273482528704111,0,0.39242491553537545,0.8,0.18570361181017678
TPL,0.18956539407372475,0.29880280140787363,-0.10923740733414888,3,1.284,40.0,10.0,1,0.0021271750330924986,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.26708692118525507,0.8,-0.008013959564268591
TPR,0.3550673574209213,0.46165037574246526,-0.10658301832154393,8,3.424,70.0,20.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,20.671092768706256,0,0.23398652851581575,0.8,0.15528021425038183
TRGP,0.05684135978420576,0.41017109190579504,-0.3533297321215893,3,1.605,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,12.121477807420785,0,0.23363172804315885,0.8,0.03807669263560319
TRI,-0.045769288949668405,-0.22251906152814627,0.17674977257847785,5,2.14,30.0,50.0,3,0.0,0,0.0,0.0,0,0,0,0.3,90,0.7466551168943659,0,0.4158461422100663,0.8,-0.014899268457042394
TRMB,0.34116834960877895,0.06744589128841956,0.2737224583203594,3,2.14,40.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,4.099435781058063,0,0.17676633007824422,0.8,0.1255580760346597
TROW,0.05878530661575496,0.05878530661575496,0.0,10,4.28,20.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-0.9884919411125062,0,0.29324293867684903,0.8,0.019092119403845476
TRV,0.22158837504684925,0.22158837504684925,0.0,10,4.28,40.0,40.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,8.925382580980582,0,0.32068232499063015,0.8,0.0909440051378681
TSCO,-0.042949430737644435,-0.042949430737644435,0.0,10,4.28,40.0,40.0,1,0.007844314724206923,1,0.0,0.003922157362103462,0,0,0,0.3,90,-8.954741695791364,0,0.2964101138524711,0.3,-0.02611111888460052
TSLA,0.11647815247997642,0.11647815247997642,0.0,10,4.28,30.0,20.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,17.14620417726219,0,0.40170436950400473,0.8,0.06648665963388503
TSN,-0.1536930332891643,-0.1536930332891643,0.0,10,4.28,30.0,40.0,1,0.0003545291721820831,0,0.0,0.00017726458609104156,0,0,0,0.3,90,3.0840187889221804,0,0.27426139334216715,0.3,-0.04906017471616961
TT,0.2234459719620645,0.2234459719620645,0.0,10,4.28,30.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,1.629988664347413,0,0.2603108056075871,0.8,0.08065107318324369
TTD,0.06393543413529794,-0.025231194216758013,0.08916662835205595,9,3.852,40.0,40.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,1.6662933158719961,0,0.3522129131729404,0.8,0.02487684192116227
TTWO,-0.20654320398656031,0.2054407185409218,-0.4119839225274821,6,2.568,60.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-28.557838171393314,0,0.20369135920268794,0.8,-0.11512687865238608
TXN,0.34057030668482186,0.34057030668482186,0.0,10,4.28,50.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,22.75676623604372,0,0.3568859386630356,0.8,0.1533347566937532
TXT,-0.1022891872562468,-0.1022891872562468,0.0,10,4.28,20.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,1.5252257909284546,0,0.22454216254875065,0.8,-0.0335133768532937
TYL,0.0837744951248169,0.22349440477167568,-0.13971990964685876,5,3.566666666666667,30.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,2.731869819770402,0,0.4082451009750366,0.8,0.033418878023341515
UAL,-0.6398063266649843,-0.6398063266649843,0.0,10,4.28,0.0,80.0,3,0.001595381274819374,1,0.0,0.000797690637409687,0,0,0,0.3,90,9.97643362136685,0,0.29703873466700315,0.3,-0.2084889495182484
UBER,-0.10457634283229708,-0.10457634283229708,0.0,10,4.28,10.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.22408473143354057,0.8,-0.11160171999130397
UDR,0.5172784832927088,0.24849721489267218,0.2687812684000366,6,2.8533333333333335,50.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,50.0,0,0.20154430334145823,0.8,0.256047469152448
UHS,0.37756254989653826,0.37756254989653826,0.0,10,4.28,60.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,2.9464293891906235,0,0.28948749002069235,0.8,0.1365665365475743
ULTA,-0.24788036998361349,-0.24788036998361349,0.0,10,4.28,10.0,60.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-0.2066880206912371,0,0.1954239260032773,0.8,-0.08706816152530157
UNH,0.5378334514796734,0.5378334514796734,0.0,10,4.28,70.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,9.516250212064675,0,0.1974333097040653,0.8,0.2025160833359827
UNP,0.48291329871863126,0.48291329871863126,0.0,10,4.28,60.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,2.4249902993396613,0,0.26841734025627373,0.8,0.17265714000053042
UPS,-0.06202192986384034,-0.06202192986384034,0.0,10,4.28,30.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,4.8402900254752215,0,0.29259561402723194,0.8,-0.014447240414131288
URI,0.750650129839778,0.750650129839778,0.0,10,4.28,80.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,8.62779931937022,0,0.2148699740320444,0.8,0.27566924442297763
USB,0.05433996692299843,0.13090269453823566,-0.07656272761523723,5,2.14,30.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,3.411710061608833,0,0.4141320066154003,0.8,0.0241365535154627
V,0.27756156139075755,0.27756156139075755,0.0,10,4.28,60.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,6.789695278346865,0,0.3094876877218485,0.8,0.10733108940428544
VICI,0.1795060496777296,0.1795060496777296,0.0,10,4.28,20.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,-19.114285714285703,0,0.3890987900644541,0.8,0.0341556888157768
VLO,0.33457768550142647,0.33457768550142647,0.0,10,4.28,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,16.946174145711257,0,0.17808446289971475,0.8,0.14252145114406614
VLTO,0.4617215361446142,0.4617215361446142,0.0,10,4.28,50.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,6.408369465770322,0,0.27265569277107715,0.8,0.17121509184927045
VMC,0.16898805033415557,0.16898805033415557,0.0,10,4.28,40.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,22.345776351920847,0,0.3312023899331689,0.8,0.09266448214483572
VOO,0.1304899868555367,0.1304899868555367,0.0,10,4.28,20.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.21890200262889264,0.8,0.04567149539943784
VRSK,0.20355204306542873,0.20355204306542873,0.0,10,4.28,40.0,20.0,2,0.0010635875165462493,1,0.0,0.0005317937582731247,0,0,0,0.3,90,4.665673684634283,0,0.3242895913869142,0.8,0.07856080185481534
VRSN,0.40802047576289624,0.3430885228328407,0.06493195293005555,8,3.424,40.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,4.203776273601702,0,0.2833959048474207,0.8,0.14911283092741623
VRT,0.7395517978351563,0.7395517978351563,0.0,10,4.28,80.0,0.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,15.66979733069697,0,0.3370896404329687,0.8,0.2823478252383501
VRTX,-0.19905470535159112,-0.19905470535159112,0.0,10,4.28,30.0,50.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-2.2999333774893587,0,0.3251890589296818,0.8,-0.07311904693929093
VST,0.4353018816826599,0.3191640542820096,0.11613782740065026,7,2.996,40.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.21793962366346803,0.8,0.07735565858893094
VTR,0.5428702029399574,0.5428702029399574,0.0,10,4.28,70.0,0.0,2,0.0010635875165462493,1,0.0,0.0005317937582731247,0,0,0,0.3,90,-1.4000000000000123,0,0.2564259594120085,0.8,0.18822364728394894
VTRS,0.931339236907661,0.3327996256761253,0.5985396112315357,1,0.428,40.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,7.389125438034576,0,0.05873215261846781,0.8,0.33705242107473316
VZ,0.306974337156862,0.306974337156862,0.0,10,4.28,50.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,5.811358187980494,0,0.2436051325686276,0.8,0.11615805528687244
WAB,0.5231124160604345,0.47719642650336025,0.04591598955707421,9,3.852,60.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,7.551632721095995,0,0.2603775167879131,0.8,0.19441679470279605
WAT,0.3038701673503965,0.29472620370797814,0.009143963642418373,4,1.712,60.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.45882851256622625,0,0.18422596652992068,0.8,0.10704280134148811
WBD,-0.06296273139305412,-0.06296273139305412,0.0,10,4.28,10.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.2924074537213892,0.8,-0.09703695598756894
WDAY,0.022199564846232533,0.022199564846232533,0.0,10,4.28,40.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,6.409102070884845,0,0.3005600870307535,0.8,0.017383500802508653
WDC,0.732686335593462,0.732686335593462,0.0,10,4.28,90.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,10.469156803966513,0,0.09846273288130761,0.8,0.2721439526636614
WEC,0.4171841438593609,0.4828148101456463,-0.06563066628628539,7,2.996,60.0,10.0,1,0.0003545291721820831,0,0.0,0.00017726458609104156,0,0,0,0.3,90,-29.93708783866751,0,0.2215631712281278,0.8,0.10121517734442968
WELL,0.2639664990827441,0.2639664990827441,0.0,10,4.28,30.0,10.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,9.38000000000001,0,0.37220670018345114,0.8,0.10645827467896045
WFC,-0.11815129648894071,-0.11815129648894071,0.0,10,4.28,30.0,50.0,2,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,1.050291466934459,0,0.3413697407022119,0.3,-0.03913936406079981
WM,-0.05291192699223757,-0.05291192699223757,0.0,10,4.28,10.0,30.0,2,0.0021271750330924986,1,0.0,0.0010635875165462493,0,0,0,0.3,90,3.9793649790605055,0,0.35441761460155247,0.3,-0.01191197446876464
WMB,0.06159553211182356,0.14273764118552207,-0.08114210907369851,9,3.852,40.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.3682908021447762,0,0.23268089357763527,0.8,0.01950600003592108
WMT,0.5008277889341116,0.5008277889341116,0.0,10,4.28,60.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,1.7881705639614873,0,0.14483444221317768,0.8,0.17797198197288128
WRB,-0.2723190144635737,-0.2723190144635737,0.0,10,4.28,20.0,70.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,14.125186550785712,0,0.25053619710728525,0.8,-0.07412387523607222
WSM,-0.05705571500584483,0.05324853174388409,-0.11030424674972891,8,3.424,20.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,4.462328272866593,0,0.23358885699883103,0.8,-0.013276007842745803
WST,0.6568377334624529,0.6568377334624529,0.0,10,4.28,70.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,27.067835133958134,0,0.23363245330750942,0.8,0.2704949594127957
